Run,Generation,File,Seed,Key Length,Pop. Size,Crossover Rate,Mutation Rate,Crossover,Mutation,Selection,Best Solution,Best Fitness,Average Fitness
1,1,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,zopytghrsggnbvreppclvmtg-spajalegidhndpz,0.6667535444947209,0.7116592488687778
1,2,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,j-dkvlypabatlpuyimiidqjxb-oiuoudrcauubbe,0.6590509803921568,0.703030588235294
1,3,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,ajbabiawlqblqazmzdxynkiojjrtymkjlhlcoejl,0.6536558069381598,0.7009850998674526
1,4,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,ltnmyiyvsbbtqcryimtxdmwmbboijmuecrahuafa,0.6619514328808447,0.6972134268476622
1,5,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iksyegslotlnxmuymuefdltepsvaaei-fiz-idpf,0.6463788838612368,0.6899067812361931
1,6,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,jsbcplywytallaredqoydbwobhqtukurcihmibue,0.6365876319758673,0.6885403559577675
1,7,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,ikbiptyprbpmrtieirjddj-pj-ricaevwnzunyja,0.620750527903469,0.6799229170437401
1,8,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,ikaipthprcatrtieirjdnbi-jhribowzwpznoyjf,0.6310313725490196,0.6780186606334837
1,9,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,isnipthpdvplitjeietvdkwmjboijoeewnzuayfa,0.6305544494720965,0.6719128144796381
1,10,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,itnpvlyasvatpprmdaexdjwepbrajooecnhmnbva,0.6210150829562594,0.665776012066365
1,11,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,v-bmyryjdvpliaiesqeeijibb-vihkudwplgayat,0.607163197586727,0.6610387903469075
1,12,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,isrmtlypobaxkayejeijijwobymmhoehcnlivyfa,0.597094720965309,0.6509893755656109
1,13,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,isrptlypobaxxpyejejjijocbytmhoehcnliiyvl,0.6056549019607843,0.6415240733123084
1,14,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,ikbittypobaxiayepeuwijwobyrihiehcelnvypa,0.5966177978883861,0.6307070952092175
1,15,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,isrpttpptbsbxsyemucwijombttihigzlnaiiyvf,0.589340874811463,0.6226640512820514
1,16,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarptvpaobabpsyejucxikombtoihpgzfnaiiypf,0.5851634992458521,0.6154685942684768
1,17,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,isrppeyptbsbxpreiecjijobjttahpeewnziiyjf,0.5747348416289593,0.6072222926093513
1,18,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyptbpbxyreiecjifebbytahpeelnzviyvf,0.5704871794871794,0.6016196170776
1,19,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbatxyreiecjifembytahogelnzviyff,0.5634226244343892,0.5951452412511237
1,20,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,isrppeyatepxxpyeiucxijwmbtrajogelnluoyjf,0.5581435897435898,0.5890106525282998
1,21,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarppeyatbplipyemecxibwcphoajowelnliiyuf,0.5536187028657616,0.5819466278819219
1,22,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarppeyatvalpsyeiejxijoebptahpgelnaiiyjf,0.5543728506787329,0.5747791402714933
1,23,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarppeypteplxpyeiucxijwbbbrajpwelnlnoyja,0.5516334841628958,0.5682921085972851
1,24,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarppeyatbalxpyeiecxilwbbyoajpeeynlniapf,0.5460898944193062,0.5651224886877828
1,25,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarppeyatbalipyeiecxilwbbyrajpehynlniypf,0.5453230769230769,0.5602835113122171
1,26,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,ierppeyatealxpyemacxifwcphrajpweynaniyff,0.5438274509803921,0.5550851232800811
1,27,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iapppeypabalxryemecxifbpbtrajpweynzniyff,0.5357963800904977,0.5515758220211162
1,28,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,islpteyatbabipyezecxifobbyrajowecnzniyff,0.5350422322775265,0.5477524162895926
1,29,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,isrpteyptbabiayezecxifobbyrajowecnzniyff,0.5312714932126698,0.5446981245334186
1,30,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,isrppeyptealxayezecxifobptrajpwecnzniypf,0.5287318250377073,0.5423295082956259
1,31,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,isrppeyptealxayezecxijobptrajpwecnzniapf,0.53024012066365,0.5396358521870287
1,32,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarppeyptealxayezecxijobbtrajpwecnzniapf,0.527977677224736,0.5380305610859728
1,33,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,isrppeyatbalxayemecxilwbbtrajpwecnziiapf,0.5280606334841629,0.5357877556561088
1,34,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,ierppeyatvalxpyemecxijopbtrajpwecnzniypf,0.5253212669683258,0.5337291945701359
1,35,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyptbalxayemecxilopbtrajpwecnliiyff,0.5233233785822021,0.5315798310708901
1,36,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyaaealxayemecxijopbprajpwecnzniypf,0.5223046757164405,0.5291299366515836
1,37,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarppeyaaealxayemecxijopbtrajpwecnzniypf,0.5225692307692307,0.5278623619909503
1,38,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyaaealxayemecxilopbtrajpwecnzniypf,0.5214675716440422,0.52622746040724
1,39,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopbtrajpwecnzniypf,0.5210609351432881,0.5250265522875818
1,40,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopbtrajpwecnziiyff,0.5210609351432881,0.5245260317287248
1,41,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopbtrajowecnziiyff,0.5207134238310709,0.5236137236729724
1,42,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopbtrajowecnziiyff,0.5207134238310709,0.5227337395676219
1,43,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopbtrajowecnziiyff,0.5207134238310709,0.5225609599063508
1,44,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilobptrajpwecnziiypf,0.5207134238310709,0.5225367911573354
1,45,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5220397905461169
1,46,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5214994985936162
1,47,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5214622981956314
1,48,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5212400201106083
1,49,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5210589664205761
1,50,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5210783643371878
1,51,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5211055639349759
1,52,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5211281548516842
1,53,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5210295123177476
1,54,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5210364253393666
1,55,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5206613373554548
1,56,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203499245852186
1,57,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,58,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,59,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,60,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,61,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,62,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,63,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,64,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,65,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,66,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,67,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,68,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,69,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,70,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,71,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,72,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,73,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,74,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,75,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,76,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,77,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,78,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,79,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,80,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,81,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,82,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,83,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,84,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,85,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,86,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,87,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,88,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,89,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,90,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,91,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,92,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,93,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,94,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,95,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,96,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,97,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,98,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,99,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,100,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,101,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,102,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,103,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,104,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,105,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,106,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,107,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,108,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,109,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,110,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,111,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,112,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,113,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,114,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,115,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,116,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,117,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,118,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,119,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,120,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,121,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,122,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,123,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,124,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,125,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,126,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,127,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,128,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,129,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,130,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,131,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,132,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,133,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,134,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,135,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,136,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,137,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,138,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,139,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,140,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,141,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,142,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,143,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,144,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,145,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,146,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,147,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,148,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,149,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,150,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,151,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,152,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,153,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,154,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,155,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,156,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,157,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,158,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,159,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,160,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,161,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,162,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxilopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,163,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
1,164,attachments/Data2.txt,3,40,100,1.0,0.0,ux,rx,tour2,iarpteyatbalxayemecxijopptrajpwecnziiypf,0.5203067873303167,0.5203067873303167
