Run,Generation,File,Seed,Key Length,Pop. Size,Crossover Rate,Mutation Rate,Crossover,Mutation,Selection,Best Solution,Best Fitness,Average Fitness
1,17,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,d-eesreeiemmreaeveneshedas,0.558540594059406,0.5892368184818484
1,18,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-sltetdiemrreaeeynessedas,0.5544079207920792,0.5817572977705934
1,19,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-slsewreemrreaecynessedas,0.5469221122112211,0.5744998652926517
1,20,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-elsewreemmreaeeenhssedas,0.5504475247524752,0.5692359405940594
1,21,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-sesetdeemmreaeeensshedas,0.5425267326732675,0.5641919258592526
1,22,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,d-seseteeemrreaeeynsstedes,0.5423016501650165,0.5591400484946455
1,23,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,d-seseteeemrreaeeynsssedws,0.5403214521452145,0.555494509450945
1,24,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-sesetdeemmreaeeyneshedws,0.5352660066006601,0.5503076850542198
1,25,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-sesetdeemrreaeeyneshedws,0.5358732673267326,0.5466609416043645
1,26,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-sesetdeemrrtaevynesteuws,0.5308178217821782,0.5432500572506231
1,27,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseteeemmreaeveneshedws,0.5299854785478546,0.5404031097955155
1,28,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseteeemmreaevynestedws,0.5286653465346535,0.5375437150236761
1,29,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmreaevynestedws,0.5266851485148515,0.5356364822364589
1,30,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevenestedws,0.5273452145214521,0.5339661888576915
1,31,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5324826708757832
1,32,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5311526792679268
1,33,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5297952395239524
1,34,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5289123381568926
1,35,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5277347006129183
1,36,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5272902090209021
1,37,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5270976897689769
1,38,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5262451045104511
1,39,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5263551155115511
1,40,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,41,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,42,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,43,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,44,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,45,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,46,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,47,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,48,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,49,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,50,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,51,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,52,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,53,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,54,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,55,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,56,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,57,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,58,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,59,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,60,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,61,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,62,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,63,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,64,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,65,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,66,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,67,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,68,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,69,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,70,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,71,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,72,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,73,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,74,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,75,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,76,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,77,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,78,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,79,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,80,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,81,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,82,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,83,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,84,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,85,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,86,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,87,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,88,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,89,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,90,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,91,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,92,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,93,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,94,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,95,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,96,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,97,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,98,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,99,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,100,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,101,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,102,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,103,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,104,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,105,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,106,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,107,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,108,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,109,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,110,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,111,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,112,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,113,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,114,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,115,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,116,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,117,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,118,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,119,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,120,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,121,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,122,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,123,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,124,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,125,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,126,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,127,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,128,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,129,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,130,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,131,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,132,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,133,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,134,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,135,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,136,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,137,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,138,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,139,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,140,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,141,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,142,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,143,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,144,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,145,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,146,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,147,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,148,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,149,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,150,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,151,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,152,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,153,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,154,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,155,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,156,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,157,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,158,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,159,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,160,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,161,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,162,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,163,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,164,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,165,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,166,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,167,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,168,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,169,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,170,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,171,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,172,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,173,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,174,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,175,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,176,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,177,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,178,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,179,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,180,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,181,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,182,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,183,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,184,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,185,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
1,186,attachments/Data1.txt,3,26,100,1.0,0.0,ux,rx,tour2,e-seseweeemmrtaevynestedws,0.5260250825082508,0.5260250825082508
